Timestamp,Flow_Inlet,Flow_Outlet
2025-02-01 00:00:00,24.9816047538945,21.490796183795776
2025-02-01 00:01:00,48.02857225639664,45.348090424676045
2025-02-01 00:02:00,39.2797576724562,37.73211959102456
2025-02-01 00:03:00,33.946339367881464,29.87736426934672
2025-02-01 00:04:00,16.24074561769746,12.817089754928062
2025-02-01 00:05:00,16.239780813448107,15.426696116723651
2025-02-01 00:06:00,12.32334448672798,7.768708564258767
2025-02-01 00:07:00,44.647045830997406,40.534359616381565
2025-02-01 00:08:00,34.04460046972835,29.29560090326873
2025-02-01 00:09:00,38.32290311184182,28.720371644364494
2025-02-01 00:10:00,10.823379771832098,7.756303792153148
2025-02-01 00:11:00,48.79639408647977,46.70517890502668
2025-02-01 00:12:00,43.29770563201687,38.634063215246805
2025-02-01 00:13:00,18.493564427131048,14.163244979629006
2025-02-01 00:14:00,17.272998688284027,17.04690533775308
2025-02-01 00:15:00,17.33618039413735,17.204345521651092
2025-02-01 00:16:00,22.16968971838151,20.28737288399126
2025-02-01 00:17:00,30.990257265289515,26.93749061138035
2025-02-01 00:18:00,27.27780074568463,14.971141528026546
2025-02-01 00:19:00,21.649165607921677,20.897081152404038
2025-02-01 00:20:00,34.474115788895176,31.5034622121345
2025-02-01 00:21:00,15.579754426081674,13.675300142926567
2025-02-01 00:22:00,21.685785941408724,16.836213952335708
2025-02-01 00:23:00,24.654473731747668,20.443879116069127
2025-02-01 00:24:00,28.24279936868144,24.05115584512575
2025-02-01 00:25:00,41.407038455720546,39.06357265674569
2025-02-01 00:26:00,17.98695128633439,15.912853774646063
2025-02-01 00:27:00,30.569377536544465,29.202342176890934
2025-02-01 00:28:00,33.696582754481696,33.414705271227064
2025-02-01 00:29:00,11.85801650879991,7.534404627524644
2025-02-01 00:30:00,34.30179407605753,30.237289030407144
2025-02-01 00:31:00,16.82096494749166,11.822376581061008
2025-02-01 00:32:00,12.60206371941118,7.618879534041653
2025-02-01 00:33:00,47.95542149013333,45.17826296212019
2025-02-01 00:34:00,48.625281322982374,31.850783301023508
2025-02-01 00:35:00,42.33589392465844,28.645467511810683
2025-02-01 00:36:00,22.184550766934827,17.93631381354777
2025-02-01 00:37:00,13.906884560255355,12.670144051539367
2025-02-01 00:38:00,37.36932106048627,35.116600383935804
2025-02-01 00:39:00,27.606099749584054,26.96030267382658
2025-02-01 00:40:00,14.881529393791153,10.111274257497541
2025-02-01 00:41:00,29.807076404450807,15.89735952109254
2025-02-01 00:42:00,11.375540844608736,0.09236813900417218
2025-02-01 00:43:00,46.372816083151285,43.014312661122
2025-02-01 00:44:00,20.351199264000677,17.260558061711198
2025-02-01 00:45:00,36.50089137415928,34.710077783995075
2025-02-01 00:46:00,22.46844304357644,21.900655082578293
2025-02-01 00:47:00,30.802720847112433,16.42630103252835
2025-02-01 00:48:00,31.868411173731186,29.26687266921222
2025-02-01 00:49:00,17.394178221021082,13.532586262342885
2025-02-01 00:50:00,48.783385110582344,46.18256760502238
2025-02-01 00:51:00,41.00531293444458,36.744405432851885
2025-02-01 00:52:00,47.579957662567566,44.82042346869514
2025-02-01 00:53:00,45.79309401710595,42.98840415942902
2025-02-01 00:54:00,33.915999152443405,20.577579440661527
2025-02-01 00:55:00,46.87496940092467,44.857555069862684
2025-02-01 00:56:00,13.53970008207678,6.412058257376061
2025-02-01 00:57:00,17.83931449676581,17.695401115199115
2025-02-01 00:58:00,11.809091556421523,8.033405278053428
2025-02-01 00:59:00,23.013213230530575,19.91166547376325
2025-02-01 01:00:00,25.54709158757928,22.026692747083164
2025-02-01 01:01:00,20.853961270955836,19.789140463411282
2025-02-01 01:02:00,43.14950036607718,42.467642988143325
2025-02-01 01:03:00,24.270133067743572,24.19740973940416
2025-02-01 01:04:00,21.23738038749523,19.484442593462244
2025-02-01 01:05:00,31.70784332632994,28.758254892056776
2025-02-01 01:06:00,15.636968998990506,13.675748773491843
2025-02-01 01:07:00,42.08787923016159,39.900504620042945
2025-02-01 01:08:00,12.982025747190832,0.0
2025-02-01 01:09:00,49.47547746402069,47.73420012890419
2025-02-01 01:10:00,40.889790771866295,33.22953928477174
2025-02-01 01:11:00,17.948627261366894,14.03036219766118
2025-02-01 01:12:00,10.220884684944096,8.238170773337746
2025-02-01 01:13:00,42.618457138193364,39.508023637053995
2025-02-01 01:14:00,38.274293753904686,33.96247521017096
2025-02-01 01:15:00,39.160286721639494,34.41268360335128
2025-02-01 01:16:00,40.85081386743783,40.11544646279264
2025-02-01 01:17:00,12.961786069363615,0.0
2025-02-01 01:18:00,24.338629141770905,21.878047676373214
2025-02-01 01:19:00,14.634762381005189,13.343540439510397
2025-02-01 01:20:00,44.52413703502374,42.228458253832436
2025-02-01 01:21:00,34.93192507310232,30.031762196674933
2025-02-01 01:22:00,23.235920994105967,11.642518777664648
2025-02-01 01:23:00,12.542334011440946,10.898575960003406
2025-02-01 01:24:00,22.439292868626488,19.27228859704286
2025-02-01 01:25:00,23.007332881069882,21.806604787178916
2025-02-01 01:26:00,39.18424713352256,38.80493049297924
2025-02-01 01:27:00,35.502298854208526,34.857900244655276
2025-02-01 01:28:00,45.48850970305306,44.848280508264196
2025-02-01 01:29:00,28.888597006477973,28.1290835389165
2025-02-01 01:30:00,14.783769837532068,14.089633974285018
2025-02-01 01:31:00,38.5297914889198,35.325417764903726
2025-02-01 01:32:00,40.4314019446759,39.52200152268017
2025-02-01 01:33:00,32.45108790277985,30.72275148616053
2025-02-01 01:34:00,40.83868719818244,36.354745148652384
2025-02-01 01:35:00,29.75182385457563,27.38201565326127
2025-02-01 01:36:00,30.909313175279763,27.571524482674626
2025-02-01 01:37:00,27.101640734341984,26.240041378333835
2025-02-01 01:38:00,11.016765069763807,10.055319975720453
2025-02-01 01:39:00,14.315657079732178,5.058212167542349
2025-02-01 01:40:00,11.25716742746937,10.412492112108547
2025-02-01 01:41:00,35.45641645055122,34.06346475539142
2025-02-01 01:42:00,22.574239243053068,21.689186821669335
2025-02-01 01:43:00,30.342827646588113,29.899314977802835
2025-02-01 01:44:00,46.30265895704372,45.699479601540716
2025-02-01 01:45:00,19.971689165955,17.66779532579137
2025-02-01 01:46:00,26.415316921425188,25.383648329396223
2025-02-01 01:47:00,40.22204554172195,38.40069623648157
2025-02-01 01:48:00,19.1519266196649,16.634840265390615
2025-02-01 01:49:00,13.079196393151719,9.627222250004891
2025-02-01 01:50:00,21.590058116550722,21.393497417345227
2025-02-01 01:51:00,16.448851490160177,12.451799495614964
2025-02-01 01:52:00,47.18790609370292,44.04840414624838
2025-02-01 01:53:00,42.32481518257668,41.91602002283232
2025-02-01 01:54:00,35.33615026041694,30.968257139883058
2025-02-01 01:55:00,44.85842360750871,40.254061604849646
2025-02-01 01:56:00,42.14688307596458,41.841493276690265
