Timestamp,Inlet Flow (L/min),Outlet Flow (L/min)
2024-02-01 00:00:00,15.822509478355208,12.564042817897022
2024-02-01 00:10:00,12.59101620034285,11.733931033574704
2024-02-01 00:20:00,13.973257365625141,12.68238941496887
2024-02-01 00:30:00,14.92140803032381,12.90288072788952
2024-02-01 00:40:00,15.499330874260629,15.334643849969195
2024-02-01 00:50:00,11.803118638535047,11.241374134359495
2024-02-01 01:00:00,19.458182744754957,16.689195774362638
2024-02-01 01:10:00,15.61297777563692,12.137968023251048
2024-02-01 01:20:00,15.076749804250017,12.599439585745507
2024-02-01 01:30:00,16.50988236370496,14.547120429937396
2024-02-01 01:40:00,12.566915432904285,8.755877432154659
2024-02-01 01:50:00,13.324823859804042,11.29001277222754
2024-02-01 02:00:00,10.286203578367399,6.667433749774306
2024-02-01 02:10:00,14.904182510436897,10.920244189648146
2024-02-01 02:20:00,17.177849609416413,16.456283591285946
2024-02-01 02:30:00,19.891233397738148,18.566193117129664
2024-02-01 02:40:00,13.03320893688993,11.069393149248253
2024-02-01 02:50:00,18.90859511436731,18.534577417104657
2024-02-01 03:00:00,14.33511729610472,9.951338138548106
2024-02-01 03:10:00,19.308857439469264,15.282434162874882
2024-02-01 03:20:00,15.184468086002926,12.408976805770518
2024-02-01 03:30:00,15.424318584136483,15.395592451264376
2024-02-01 03:40:00,17.858620795417355,17.238457511220172
2024-02-01 03:50:00,17.439864207288252,16.66172557420766
2024-02-01 04:00:00,13.069817577742496,9.23991617780074
2024-02-01 04:10:00,12.100741507382129,11.707379980243104
2024-02-01 04:20:00,17.002894753212093,15.246188692724234
2024-02-01 04:30:00,11.32608325621295,9.22210514629118
2024-02-01 04:40:00,13.557769944196565,8.562209730846071
2024-02-01 04:50:00,18.034810764067128,17.25341701908511
2024-02-01 05:00:00,14.995545361105275,10.83886826590457
2024-02-01 05:10:00,15.185618657050007,13.558395093774152
2024-02-01 05:20:00,15.037298152398092,11.13079027352003
2024-02-01 05:30:00,18.74813514715003,17.58230984838357
2024-02-01 05:40:00,10.943391518483756,6.688843830721692
2024-02-01 05:50:00,15.12675844152272,10.942859806416935
2024-02-01 06:00:00,19.31389214775554,19.015875623500452
2024-02-01 06:10:00,14.054299116356113,13.29794930179983
2024-02-01 06:20:00,12.334575482633792,11.252182709501145
2024-02-01 06:30:00,17.092348993599504,15.920793334088355
2024-02-01 06:40:00,15.458102816902134,15.17282731111188
2024-02-01 06:50:00,12.85971628281198,9.842702961534837
2024-02-01 07:00:00,16.602219445805293,15.586118400388933
2024-02-01 07:10:00,13.409784673553556,12.761590622915262
2024-02-01 07:20:00,17.373374998783376,15.55817831730752
2024-02-01 07:30:00,19.831005208137974,15.883817541326216
2024-02-01 07:40:00,18.4662520638606,15.980384589611226
2024-02-01 07:50:00,18.25386069472901,16.52014584193764
2024-02-01 08:00:00,10.2322458967387,5.366838731173367
2024-02-01 08:10:00,14.106086140227692,13.068197398383763
2024-02-01 08:20:00,13.573128073675768,11.33558827225832
2024-02-01 08:30:00,15.986243339296866,15.909670108401508
2024-02-01 08:40:00,17.868271492434296,16.61334972866152
2024-02-01 08:50:00,12.086406850412665,9.825482371455944
2024-02-01 09:00:00,16.86620528967729,12.584485982032202
2024-02-01 09:10:00,18.924735928719002,16.521880054938787
2024-02-01 09:20:00,12.066678472795742,9.485318432594005
2024-02-01 09:30:00,12.648522829192538,9.067962393901212
2024-02-01 09:40:00,13.768270986739704,12.777580247105565
2024-02-01 09:50:00,16.720139232567973,13.122302640063708
2024-02-01 10:00:00,10.236897075570434,5.255493965861585
2024-02-01 10:10:00,16.392166003293337,13.51760914754953
2024-02-01 10:20:00,13.63541403148281,13.247840160536661
2024-02-01 10:30:00,15.094627752571743,13.293096579632746
2024-02-01 10:40:00,15.915297355541558,11.480281279469988
2024-02-01 10:50:00,12.243254845215976,8.931120550801916
2024-02-01 11:00:00,13.909534119293028,12.066937007309233
2024-02-01 11:10:00,16.1800585441912,16.007465959791517
2024-02-01 11:20:00,15.210483739344623,10.582302956433352
2024-02-01 11:30:00,16.370892301782852,14.332822162990869
2024-02-01 11:40:00,11.032860630021826,9.584201087031037
2024-02-01 11:50:00,18.862285382962753,13.913146496772033
2024-02-01 12:00:00,13.402076392765903,12.249463459409052
2024-02-01 12:10:00,12.16976412568053,9.165183741985054
2024-02-01 12:20:00,18.552528954461447,14.252106714886956
2024-02-01 12:30:00,11.580213326440083,11.122960865811498
2024-02-01 12:40:00,16.108973794994732,15.841680286830782
2024-02-01 12:50:00,16.771288767937715,14.386328587264686
2024-02-01 13:00:00,15.95652022953389,14.322799900548638
2024-02-01 13:10:00,18.995526965475094,18.36282780820186
2024-02-01 13:20:00,16.6717012232766,14.24466466133741
2024-02-01 13:30:00,11.393115195783258,7.6098145095370135
2024-02-01 13:40:00,15.649145832982244,14.132195563045078
2024-02-01 13:50:00,11.099643104370589,7.964971983523135
2024-02-01 14:00:00,16.841652399096926,11.878993035863772
2024-02-01 14:10:00,15.372470573604334,14.897919637309144
2024-02-01 14:20:00,10.630351592162844,6.585707759074422
2024-02-01 14:30:00,14.903221881417583,11.708354905592117
2024-02-01 14:40:00,12.940296889333908,9.442559233190384
2024-02-01 14:50:00,13.015046430673724,9.062871156465363
2024-02-01 15:00:00,11.829077662052025,9.618657784352202
2024-02-01 15:10:00,19.16956198693883,17.186884773878518
2024-02-01 15:20:00,10.125812860183105,7.755804444101933
2024-02-01 15:30:00,16.67650258236325,14.10115993192023
2024-02-01 15:40:00,19.955802681656472,17.512783244813047
2024-02-01 15:50:00,17.88264203098727,13.178270244956014
2024-02-01 16:00:00,15.52495847149493,14.50487184862433
2024-02-01 16:10:00,17.333507926653333,16.3399685064474
2024-02-01 16:20:00,10.244084894917576,6.982108321643121
2024-02-01 16:30:00,15.654232173508593,14.583895912218521
2024-02-01 16:40:00,13.09392188892116,9.171427223344349
2024-02-01 16:50:00,16.872826938701785,13.463387607213885
2024-02-01 17:00:00,12.439862086959423,12.315041730096919
2024-02-01 17:10:00,10.627056938170096,9.734779601925386
2024-02-01 17:20:00,11.43897716043869,11.192670026681123
2024-02-01 17:30:00,11.458018591887967,10.285627374675343
2024-02-01 17:40:00,16.209732188360213,11.784870267815899
2024-02-01 17:50:00,19.51719797155465,18.195154625770094
2024-02-01 18:00:00,17.99184739522163,14.253294011479484
2024-02-01 18:10:00,17.635549801816396,14.598293029839727
2024-02-01 18:20:00,19.526125168693078,16.04458224944893
2024-02-01 18:30:00,14.0979285038274,10.899457982872423
2024-02-01 18:40:00,13.058999233746142,12.304275435777557
2024-02-01 18:50:00,10.35071385196113,7.476283177057077
2024-02-01 19:00:00,11.587901028829448,8.036309412276772
2024-02-01 19:10:00,18.46934402070994,14.135521432691942
2024-02-01 19:20:00,14.729577853869099,12.096940716304331
2024-02-01 19:30:00,11.286677244045505,7.7782598257146045
2024-02-01 19:40:00,17.174970391474,15.296516327410812
2024-02-01 19:50:00,19.277385945270243,15.098879207898669
2024-02-01 20:00:00,12.643125797402817,8.995638037098757
2024-02-01 20:10:00,15.923391884364738,13.816054660137038
2024-02-01 20:20:00,15.295080649499742,13.052156384572665
2024-02-01 20:30:00,10.599971134419853,9.504505153789529
2024-02-01 20:40:00,13.917929571152959,10.82719679243535
2024-02-01 20:50:00,15.904676683757348,13.430248172924466
2024-02-01 21:00:00,14.737240012711602,14.706435960306234
2024-02-01 21:10:00,10.982796108278833,8.433341199750302
2024-02-01 21:20:00,13.771976303690003,12.79270563899636
2024-02-01 21:30:00,17.768134134058204,14.668386182912116
2024-02-01 21:40:00,11.165940994798367,7.55334995049663
2024-02-01 21:50:00,14.718627105135479,14.255602945256623
2024-02-01 22:00:00,15.810644296462547,15.09247928330203
2024-02-01 22:10:00,15.950133854340596,14.642802642216507
2024-02-01 22:20:00,19.587800914058146,17.492217509614086
2024-02-01 22:30:00,13.402677488503912,13.20600446376248
2024-02-01 22:40:00,13.492639422565588,8.955227588398653
2024-02-01 22:50:00,15.430995447996082,11.624133534292397
2024-02-01 23:00:00,19.06330455097938,17.94364977195769
